Date,Product Name,Units Sold,Price,Competitor Price,Stock Available,Marketing Spend,Holiday/Seasonal Indicator,Weather Condition,Economic Indicator,Social Media Trend Score,Market Sentiment Score,Competitor Activity Score
2025-03-03,iPhone 15,35,1154,1124,379,110,0,Sunny,0.5372753073205827,67,-0.8307418473294579,8
2025-03-03,iPhone 15 Pro,34,1298,1272,137,749,0,Cloudy,0.5714658960295949,52,0.11263681498576195,4
2025-03-03,Samsung Galaxy S22,28,396,359,216,551,0,Sunny,1.215852594960959,82,0.9825328885522158,7
2025-03-03,Samsung Galaxy S23,25,774,804,237,831,0,Rainy,0.999395958229127,73,0.8096396579859444,7
2025-03-03,Samsung Galaxy S24,8,501,569,301,1493,0,Sunny,0.5954894188417308,31,0.4652453662553979,3
2025-03-03,Google Pixel 6,9,693,651,434,1156,0,Snowy,1.227653336675632,65,0.7724105068648786,9
2025-03-03,Google Pixel 7,31,591,594,80,381,0,Snowy,0.6061721151674596,46,-0.5337503613113261,2
2025-03-03,Google Pixel 8,20,317,319,464,536,0,Snowy,0.7092394112739799,14,-0.7104359145202082,0
2025-03-03,OnePlus 10,25,697,728,235,896,0,Cloudy,1.1636131573247055,64,0.5073381668443739,6
2025-03-03,OnePlus 11,17,915,975,284,718,0,Snowy,0.580255228236429,93,0.1268420249272766,9
2025-03-03,OnePlus 12,10,1286,1245,280,1222,0,Rainy,0.8308923128930127,90,-0.571553044929181,5
2025-03-03,Xiaomi 12,25,1023,1018,96,1137,0,Rainy,0.681709256301744,38,-0.8758636258831449,1
2025-03-03,Xiaomi 13,17,769,818,335,107,0,Sunny,0.9675860815506381,55,-0.3386815316017442,8
2025-03-03,Xiaomi 14,27,1466,1416,306,545,0,Sunny,0.6676727237403104,18,0.7829198059445421,3
2025-03-03,Oppo Find X5,12,378,365,499,485,0,Sunny,1.415136562316155,51,0.99006072602736,9
2025-03-03,Oppo Find X6,34,1017,1093,71,566,0,Snowy,1.4594423171966637,57,0.15583098000461293,1
2025-03-03,Vivo X90,42,879,872,99,1490,0,Cloudy,0.9832359895038301,70,0.36800279223273336,1
2025-03-03,Vivo X100,48,1214,1304,321,835,0,Snowy,1.2008573535513105,73,0.24485790555901654,1
2025-03-04,iPhone 14,22,664,652,181,888,0,Snowy,1.0590798683038325,1,-0.46871336158632815,7
2025-03-04,iPhone 14 Pro,27,600,632,164,567,0,Cloudy,1.0753925430068327,95,0.828062663918151,0
2025-03-04,iPhone 15,42,1101,1121,367,1223,0,Cloudy,0.5444986227687135,10,0.46222279140624045,1
2025-03-04,iPhone 15 Pro,9,1371,1351,217,447,0,Snowy,1.3047487701927,1,-0.0732230571808441,5
2025-03-04,Samsung Galaxy S22,19,749,800,416,387,0,Rainy,1.3925094551907673,66,0.35760749608129627,4
2025-03-04,Samsung Galaxy S23,43,631,587,51,1063,0,Sunny,1.3803649848875894,46,0.4044009998477751,6
2025-03-04,Samsung Galaxy S24,36,1159,1151,492,229,0,Rainy,0.6779069644941053,17,-0.9162971997285054,1
2025-03-04,Google Pixel 6,40,1182,1236,153,1178,0,Snowy,0.9510540204138762,88,0.687531439802497,9
2025-03-04,Google Pixel 7,26,519,505,413,1482,0,Rainy,1.4201610984617212,9,0.16118426670700847,1
2025-03-04,Google Pixel 8,11,1475,1564,480,171,0,Sunny,0.7616341012702218,19,-0.014630844435488122,0
2025-03-04,OnePlus 10,10,622,601,73,154,0,Snowy,1.136871297549683,62,0.6252194094161472,9
2025-03-04,OnePlus 11,46,404,425,411,624,0,Rainy,0.8425347748124832,10,0.621569548614807,7
2025-03-04,OnePlus 12,37,1052,1043,318,1445,0,Sunny,0.5988229342034761,59,0.34556821039147034,2
2025-03-04,Xiaomi 12,22,993,1046,227,1345,0,Cloudy,1.124254550026596,72,-0.824552013967911,9
2025-03-04,Xiaomi 13,45,541,554,226,311,0,Snowy,1.0282501795792562,75,0.978516760638902,7
2025-03-04,Xiaomi 14,11,360,343,217,472,0,Snowy,1.073281442383092,76,-0.09114502278525616,9
2025-03-04,Oppo Find X5,6,831,927,430,225,0,Sunny,0.7921149711857496,19,0.03601802652473984,0
2025-03-04,Oppo Find X6,27,668,748,420,569,0,Cloudy,1.1047577279139842,58,-0.1781797206350919,7
2025-03-04,Vivo X90,31,1456,1409,383,1101,0,Sunny,0.5084185943751298,6,0.15538961440951637,0
2025-03-04,Vivo X100,37,409,503,225,728,0,Cloudy,1.120972489087395,2,-0.6028763243178517,3
2025-03-05,iPhone 14,16,1450,1517,191,940,0,Sunny,0.8513596229683779,4,0.619368930433275,9
2025-03-05,iPhone 14 Pro,13,935,928,152,723,0,Sunny,0.6471569733855967,26,-0.8791530036321615,6
2025-03-05,iPhone 15,9,653,634,465,1345,0,Cloudy,0.7631469586928232,16,-0.5717836428418055,5
2025-03-05,iPhone 15 Pro,29,1321,1307,316,143,0,Snowy,0.828471617054947,41,-0.7575979983225922,3
2025-03-05,Samsung Galaxy S22,6,1021,1003,51,1240,0,Rainy,1.3007041540668185,68,-0.36004634118295953,2
2025-03-05,Samsung Galaxy S23,28,765,786,114,130,0,Rainy,1.0869086976985196,60,0.6293348985996181,3
2025-03-05,Samsung Galaxy S24,44,858,922,397,1038,0,Rainy,0.8366205700619216,4,0.9943113630033695,5
2025-03-05,Google Pixel 6,36,636,593,158,462,0,Rainy,0.678393919025328,94,0.8761307284966016,0
2025-03-05,Google Pixel 7,48,348,358,305,149,0,Rainy,0.6621805886555364,74,-0.9412719336392672,9
2025-03-05,Google Pixel 8,13,1303,1271,341,265,0,Snowy,0.6852764975578217,61,-0.3267491529946285,1
2025-03-05,OnePlus 10,38,1307,1318,229,949,0,Snowy,1.4278071928078926,59,-0.185254178644235,1
2025-03-05,OnePlus 11,16,605,613,424,776,0,Snowy,1.36644701280595,52,-0.7430544536038552,9
2025-03-05,OnePlus 12,7,396,447,204,875,0,Snowy,1.3328067960996224,25,0.12126603693150395,2
2025-03-05,Xiaomi 12,11,542,596,86,1441,0,Rainy,1.3261985648174026,0,0.9733091397691183,4
2025-03-05,Xiaomi 13,27,901,887,374,337,0,Snowy,0.5859075137953245,13,0.07022193797005505,9
2025-03-05,Xiaomi 14,6,1391,1382,470,1082,0,Snowy,1.0920390958555455,1,0.029926481743052458,9
2025-03-05,Oppo Find X5,28,606,583,257,663,0,Cloudy,0.6018722967740651,25,-0.7422095653705072,5
2025-03-05,Oppo Find X6,44,371,439,58,411,0,Rainy,1.0277736462547051,50,0.7579272740727534,0
2025-03-05,Vivo X90,12,1090,1189,110,1372,0,Snowy,1.0531459766438185,48,-0.925123638612229,5
2025-03-05,Vivo X100,42,999,1031,232,896,0,Sunny,0.9032433369831839,77,0.9674678349965318,1
2025-03-06,iPhone 14,27,1431,1475,254,694,0,Sunny,1.3367664351773332,87,0.2602380165017213,1
2025-03-06,iPhone 14 Pro,20,368,461,237,312,0,Cloudy,1.3145180210982002,29,0.48417202295332284,3
2025-03-06,iPhone 15,39,1310,1280,438,319,0,Rainy,0.9981477439707118,34,-0.031253836158677606,8
2025-03-06,iPhone 15 Pro,35,471,498,253,1069,0,Rainy,1.2427418123365925,92,-0.4877663052926633,5
2025-03-06,Samsung Galaxy S22,49,685,696,64,1341,0,Sunny,1.3260752711879529,0,0.011370277187757072,1
2025-03-06,Samsung Galaxy S23,21,491,566,191,1241,0,Cloudy,0.6358985426076119,17,-0.9418370732052983,5
2025-03-06,Samsung Galaxy S24,33,714,745,101,797,0,Rainy,0.5850280403597605,0,0.9289867096866391,2
2025-03-06,Google Pixel 6,33,1190,1241,207,332,0,Snowy,0.7846069015364053,2,-0.3967038004748422,0
2025-03-06,Google Pixel 7,8,905,949,448,457,0,Rainy,1.3860376449311076,97,0.7700674607544042,8
2025-03-06,Google Pixel 8,26,467,541,398,925,0,Sunny,1.2587185939021832,44,0.01982885940877499,4
2025-03-06,OnePlus 10,9,358,357,459,1469,0,Rainy,0.8769749240327838,63,-0.5749293232568577,6
2025-03-06,OnePlus 11,6,1018,1063,179,898,0,Cloudy,1.4570899764586622,81,0.6868947024150152,0
2025-03-06,OnePlus 12,29,1293,1281,218,466,0,Cloudy,1.0275550754416989,56,0.7835464035764892,1
2025-03-06,Xiaomi 12,23,1115,1092,91,775,0,Snowy,1.2828072655055307,34,0.9532555082807608,8
2025-03-06,Xiaomi 13,23,392,475,218,718,0,Cloudy,0.9657945213340295,95,0.40618277952908044,6
2025-03-06,Xiaomi 14,23,455,481,73,1105,0,Snowy,0.6715075984109072,53,-0.9710480862605757,4
2025-03-06,Oppo Find X5,43,887,914,434,479,0,Snowy,1.05230843000162,91,-0.720634850612164,1
2025-03-06,Oppo Find X6,27,1429,1524,493,555,0,Rainy,1.0208004556688848,23,0.9739417138991229,3
2025-03-06,Vivo X90,36,336,398,234,1281,0,Snowy,1.3127575826789364,88,-0.7121691935931662,6
2025-03-06,Vivo X100,46,1302,1342,54,568,0,Cloudy,1.4356457872645638,20,0.6894508482855997,8
2025-03-07,iPhone 14,42,1220,1215,388,419,0,Snowy,1.0902344871733134,67,0.18340620217411718,2
2025-03-07,iPhone 14 Pro,9,821,916,173,1387,0,Snowy,1.1314416563753311,70,0.7663272162215573,3
2025-03-07,iPhone 15,34,1227,1225,417,700,0,Rainy,1.2194274887554333,66,0.2396938506343309,3
2025-03-07,iPhone 15 Pro,6,841,870,414,355,0,Rainy,1.0175972155660036,18,0.1971491340800393,5
2025-03-07,Samsung Galaxy S22,30,615,620,205,466,0,Cloudy,0.8340790058505541,89,0.48075889101115354,2
2025-03-07,Samsung Galaxy S23,12,700,670,280,250,0,Rainy,0.5783525010387507,43,0.7727270471352521,9
2025-03-07,Samsung Galaxy S24,29,911,980,493,1339,0,Rainy,0.7376662079033186,30,0.5630348124505062,6
2025-03-07,Google Pixel 6,17,905,991,92,787,0,Sunny,0.6899802169291086,3,-0.803637493516707,0
2025-03-07,Google Pixel 7,48,352,445,59,1317,0,Cloudy,0.7178607950096324,79,0.17296041892500114,2
2025-03-07,Google Pixel 8,26,1066,1075,247,1423,0,Sunny,1.097929343114504,51,0.012295677170410357,1
2025-03-07,OnePlus 10,32,525,609,250,856,0,Sunny,0.9401258462725042,81,-0.5387858809925243,1
2025-03-07,OnePlus 11,44,456,547,447,544,0,Rainy,0.6779017453807877,28,0.7503313722173366,3
2025-03-07,OnePlus 12,22,1354,1363,447,400,0,Snowy,1.129717228725859,61,-0.3651529741235644,4
2025-03-07,Xiaomi 12,35,370,434,416,564,0,Cloudy,0.7593905043800164,66,-0.6063937583744543,6
2025-03-07,Xiaomi 13,46,698,708,489,650,0,Snowy,1.3586755991731356,60,0.042035416283911387,1
2025-03-07,Xiaomi 14,49,1078,1040,216,549,0,Sunny,0.8833349470470854,91,0.1647789935398256,9
2025-03-07,Oppo Find X5,48,522,536,395,788,0,Cloudy,1.0564524079255713,56,-0.9340357210501249,0
2025-03-07,Oppo Find X6,25,1079,1178,58,1072,0,Cloudy,1.1031315809913393,30,-0.5278956212645867,3
2025-03-07,Vivo X90,27,1256,1291,320,913,0,Rainy,0.6906653431183157,13,-0.9588570799856129,7
2025-03-07,Vivo X100,23,858,935,387,1186,0,Rainy,0.5044780856657283,38,0.410060680902788,4
2025-03-08,iPhone 14,14,1218,1264,406,1464,1,Cloudy,0.6619681456006038,16,-0.5832279404330516,3
2025-03-08,iPhone 14 Pro,32,1110,1176,98,796,1,Sunny,0.7780152575317467,6,-0.8770718397868211,1
2025-03-08,iPhone 15,26,1395,1360,297,764,1,Cloudy,1.1852137903575088,44,-0.7096172879668032,8
2025-03-08,iPhone 15 Pro,9,1151,1133,242,1155,1,Sunny,1.0469826100973676,73,-0.29477840554346946,2
2025-03-08,Samsung Galaxy S22,13,1398,1486,471,478,1,Snowy,0.7314945340288324,5,0.8409563698091043,6
2025-03-08,Samsung Galaxy S23,11,408,393,280,882,1,Sunny,0.6204718433544497,10,0.4796180598215649,8
2025-03-08,Samsung Galaxy S24,38,638,681,267,751,1,Sunny,1.4591598769131928,65,0.6660030496836333,1
2025-03-08,Google Pixel 6,5,889,887,243,442,1,Rainy,1.3427011727486344,28,-0.8516247002254806,8
2025-03-08,Google Pixel 7,32,466,483,271,416,1,Rainy,1.2463556525597328,85,-0.1913621649766839,7
2025-03-08,Google Pixel 8,47,312,303,331,770,1,Cloudy,0.7015460173481574,56,-0.9623668662036577,3
2025-03-08,OnePlus 10,39,594,672,65,1337,1,Sunny,1.2040179931797461,21,-0.6181545961080166,2
2025-03-08,OnePlus 11,42,865,922,473,940,1,Rainy,0.5835394059631638,48,-0.29029361807395127,3
2025-03-08,OnePlus 12,25,321,369,278,954,1,Sunny,0.7289499190482523,26,-0.17474656814112222,1
2025-03-08,Xiaomi 12,31,439,498,231,355,1,Sunny,0.696639437723592,97,-0.0391184271329823,0
2025-03-08,Xiaomi 13,21,580,639,480,244,1,Rainy,1.2196313103608047,11,-0.9698072830199327,8
2025-03-08,Xiaomi 14,26,1122,1074,395,1413,1,Snowy,0.9765554140791273,57,-0.4020324407561442,4
2025-03-08,Oppo Find X5,13,435,481,335,692,1,Snowy,0.879040297450353,23,0.25265531931863316,5
2025-03-08,Oppo Find X6,8,478,543,449,664,1,Rainy,1.216189542314105,6,-0.3894741804285351,1
2025-03-08,Vivo X90,36,1398,1441,460,1154,1,Rainy,0.635641387394455,56,0.7301371163757104,6
2025-03-08,Vivo X100,43,395,395,431,951,1,Snowy,1.3065915969898239,81,-0.8618792904948638,7
2025-03-09,iPhone 14,22,396,399,358,1038,1,Rainy,1.4524261982916975,51,-0.9288830063817799,3
2025-03-09,iPhone 14 Pro,15,813,857,462,1344,1,Sunny,1.3253967507152429,55,-0.4878954270630804,9
2025-03-09,iPhone 15,16,411,493,287,1303,1,Snowy,1.4704461042114376,70,0.836587869565707,9
2025-03-09,iPhone 15 Pro,34,829,815,195,263,1,Cloudy,0.6009532964310389,59,-0.790922608048225,4
2025-03-09,Samsung Galaxy S22,27,448,493,474,157,1,Rainy,1.2674977597114276,17,0.18898697335273162,8
2025-03-09,Samsung Galaxy S23,26,1368,1372,472,207,1,Snowy,0.8117508842831069,73,-0.33268478045241845,1
2025-03-09,Samsung Galaxy S24,23,757,842,468,700,1,Rainy,1.397108012374744,43,-0.4806930613219571,1
2025-03-09,Google Pixel 6,31,1318,1415,286,1179,1,Cloudy,1.4610031996134452,7,-0.5859547079736174,0
2025-03-09,Google Pixel 7,32,1494,1560,418,1213,1,Sunny,0.6638049175017624,92,-0.03109536392421952,0
2025-03-09,Google Pixel 8,14,720,814,421,113,1,Snowy,0.8935447945555344,17,-0.14165199158422093,3
2025-03-09,OnePlus 10,30,952,955,266,1400,1,Sunny,1.3057341137965932,30,-0.4641444660207472,4
2025-03-09,OnePlus 11,13,1309,1303,442,236,1,Rainy,0.7344360174445264,55,0.9251744693506669,4
2025-03-09,OnePlus 12,33,1467,1431,313,429,1,Cloudy,0.8464745667634849,32,-0.47750450881438233,8
2025-03-09,Xiaomi 12,25,788,814,236,1412,1,Rainy,1.2399877739080858,85,-0.030888315983108594,4
2025-03-09,Xiaomi 13,29,517,555,268,330,1,Sunny,0.5367842795229006,86,0.12415016186823458,1
2025-03-09,Xiaomi 14,15,1106,1105,183,1472,1,Rainy,0.9874344584614865,81,-0.3084274944496497,8
2025-03-09,Oppo Find X5,42,1297,1396,226,987,1,Sunny,1.4905941992412264,60,0.06609368024830786,0
2025-03-09,Oppo Find X6,5,1330,1301,271,730,1,Cloudy,0.9258251210593322,31,-0.2865971141926933,1
2025-03-09,Vivo X90,33,917,951,194,250,1,Rainy,0.821690248700098,63,-0.29488957239824387,2
2025-03-09,Vivo X100,17,444,467,484,1474,1,Sunny,1.3971979046566978,58,-0.7829023686043979,4
2025-03-10,iPhone 14,14,1407,1389,496,705,0,Snowy,0.6126355869566655,56,0.6675190640378676,8
2025-03-10,iPhone 14 Pro,39,1263,1287,227,1278,0,Sunny,0.7701043441446429,80,0.9320430066402985,0
2025-03-10,iPhone 15,25,494,575,132,1109,0,Sunny,0.8263527173076293,70,-0.46859952545925077,0
2025-03-10,iPhone 15 Pro,36,1082,1138,481,1332,0,Rainy,1.185604162750825,80,0.6686256328133955,2
2025-03-10,Samsung Galaxy S22,48,1432,1412,292,451,0,Snowy,1.1561566743198843,72,0.47965546049134455,8
2025-03-10,Samsung Galaxy S23,14,1423,1469,72,944,0,Snowy,0.644979835597827,56,-0.626892841533488,3
2025-03-10,Samsung Galaxy S24,36,710,673,223,562,0,Rainy,1.438705052150414,90,0.8236508768411612,0
2025-03-10,Google Pixel 6,47,691,709,63,324,0,Sunny,1.0391486545428865,96,-0.41300272454612297,9
2025-03-10,Google Pixel 7,31,1289,1375,145,460,0,Cloudy,0.9017032580094403,61,0.7043284374100265,0
2025-03-10,Google Pixel 8,30,486,532,346,890,0,Snowy,1.2191437980922641,73,0.5742285723720635,1
2025-03-10,OnePlus 10,22,844,848,387,385,0,Cloudy,1.1790688341190174,15,0.8045342683372831,6
2025-03-10,OnePlus 11,23,553,565,406,224,0,Cloudy,0.7405898239689084,14,-0.25961099904156626,1
2025-03-10,OnePlus 12,46,733,712,89,606,0,Sunny,0.9825938697165127,63,0.4555012237455951,2
2025-03-10,Xiaomi 12,37,345,312,128,285,0,Rainy,0.6205488297747268,7,-0.5720870525218009,4
2025-03-10,Xiaomi 13,11,1122,1182,472,253,0,Snowy,1.0061645984079737,59,-0.8959257745736258,0
2025-03-10,Xiaomi 14,36,699,777,498,976,0,Snowy,1.0300104419295253,14,0.8337895891287841,2
2025-03-10,Oppo Find X5,10,946,932,302,106,0,Sunny,0.8927366548251644,40,-0.39851178126972076,8
2025-03-10,Oppo Find X6,42,742,832,61,1277,0,Cloudy,0.8338785683106276,45,0.30249127060284464,1
2025-03-10,Vivo X90,49,636,620,66,154,0,Rainy,1.0505398842714808,97,0.7897676573899814,5
2025-03-10,Vivo X100,46,401,468,496,1017,0,Snowy,0.9081793332251202,54,0.5471613192437956,7
2025-03-11,iPhone 14,39,364,429,389,960,0,Cloudy,1.3231669563454653,15,0.472890481048752,8
2025-03-11,iPhone 14 Pro,15,826,825,198,147,0,Rainy,0.7984920484680048,63,0.17840442053066563,5
2025-03-11,iPhone 15,23,464,555,111,809,0,Cloudy,0.7545742961746881,95,-0.8497581086460473,6
2025-03-11,iPhone 15 Pro,24,810,872,386,1168,0,Rainy,0.905097015536528,76,-0.6516551755026689,4
2025-03-11,Samsung Galaxy S22,7,1144,1103,198,690,0,Cloudy,0.7262091521362494,54,0.9121738593926658,1
2025-03-11,Samsung Galaxy S23,6,876,885,66,1220,0,Cloudy,0.6572602521326354,95,0.9082093268939222,2
2025-03-11,Samsung Galaxy S24,7,1416,1421,188,317,0,Snowy,0.6083395548848045,57,0.6875601099384165,1
2025-03-11,Google Pixel 6,39,919,938,121,1386,0,Snowy,0.759937788230987,80,-0.4247628614649448,5
2025-03-11,Google Pixel 7,14,897,878,333,151,0,Sunny,0.9443522974606231,86,0.5718571498539886,5
2025-03-11,Google Pixel 8,46,546,637,170,269,0,Sunny,0.7694268724327068,41,0.9273124090546649,8
2025-03-11,OnePlus 10,17,851,915,455,886,0,Rainy,0.6750755445917085,83,-0.7975052692522691,6
2025-03-11,OnePlus 11,27,795,764,492,1087,0,Sunny,1.1704618813488172,2,0.7687371727874661,3
2025-03-11,OnePlus 12,22,1014,1067,377,212,0,Snowy,0.5306015854458548,13,-0.2568287745301314,4
2025-03-11,Xiaomi 12,36,1361,1345,366,661,0,Cloudy,0.9000957839249853,44,0.9567564790235292,3
2025-03-11,Xiaomi 13,47,904,883,321,1240,0,Rainy,0.7373246524180327,25,0.05576812351489724,2
2025-03-11,Xiaomi 14,28,645,613,143,1494,0,Sunny,0.9030930756895997,34,-0.6698002625174755,3
2025-03-11,Oppo Find X5,47,487,510,403,1499,0,Rainy,0.8476127658179025,60,0.4224576673968028,3
2025-03-11,Oppo Find X6,30,515,613,497,1135,0,Rainy,1.3667236257225035,95,-0.6566377934932317,0
2025-03-11,Vivo X90,26,911,876,311,1039,0,Sunny,0.7177020410380875,96,-0.04540544383656786,6
2025-03-11,Vivo X100,42,756,771,440,1317,0,Snowy,1.4796142089898008,76,0.8739827052766851,7
2025-03-12,iPhone 14,9,732,765,485,462,0,Cloudy,0.852932360219096,31,-0.5862283087387774,5
2025-03-12,iPhone 14 Pro,13,1223,1322,446,1141,0,Rainy,0.6629222261906812,27,0.4393089181829104,6
2025-03-12,iPhone 15,12,1442,1441,323,891,0,Rainy,0.6349708039302525,49,0.9112623745146531,1
2025-03-12,iPhone 15 Pro,29,524,518,50,157,0,Sunny,0.8741715330510462,54,0.3888475597558845,9
2025-03-12,Samsung Galaxy S22,42,703,783,379,283,0,Rainy,0.8183031133805646,82,0.4916261125475332,1
2025-03-12,Samsung Galaxy S23,33,671,741,472,540,0,Sunny,0.5399967499766827,1,0.1323501967381806,6
2025-03-12,Samsung Galaxy S24,32,397,365,77,859,0,Rainy,1.1241456320805754,29,0.3511610694357732,2
2025-03-12,Google Pixel 6,23,831,831,290,860,0,Sunny,0.5114823180039172,39,0.7869351961109128,2
2025-03-12,Google Pixel 7,21,515,572,322,1121,0,Cloudy,1.3786530489702102,13,-0.9879288747144419,2
2025-03-12,Google Pixel 8,29,1175,1131,152,892,0,Sunny,0.5547712138957868,75,-0.2956262370509861,7
2025-03-12,OnePlus 10,38,476,540,332,1311,0,Cloudy,0.9574642128177325,60,-0.22975642473726565,7
2025-03-12,OnePlus 11,18,1305,1289,160,569,0,Snowy,1.1072978252421262,11,0.5435505876446851,1
2025-03-12,OnePlus 12,39,456,503,76,432,0,Rainy,0.7221944376721386,2,0.9170495818126247,0
2025-03-12,Xiaomi 12,20,1361,1457,113,166,0,Snowy,1.0672149697089695,92,0.007403710018181187,5
2025-03-12,Xiaomi 13,37,571,622,303,1237,0,Rainy,1.1706447179401986,64,-0.10808072038507088,9
2025-03-12,Xiaomi 14,33,1243,1257,492,387,0,Cloudy,0.6878389926153439,13,0.2616023267104244,6
2025-03-12,Oppo Find X5,6,840,934,418,1148,0,Rainy,0.6403047705120922,7,0.8629067720683232,0
2025-03-12,Oppo Find X6,32,354,342,111,930,0,Sunny,1.399243127481967,48,-0.5956951021781423,2
2025-03-12,Vivo X90,16,1355,1373,158,1005,0,Snowy,0.5925676607408423,71,0.9505713030174896,7
2025-03-12,Vivo X100,25,561,612,218,386,0,Rainy,0.7519183431591443,82,-0.17779560360369717,7
2025-03-13,iPhone 14,26,1434,1402,454,1126,0,Rainy,1.4600988289966925,88,0.6760733076336491,5
2025-03-13,iPhone 14 Pro,33,1399,1349,121,1189,0,Snowy,1.256705591904442,61,-0.5084993885964477,6
2025-03-13,iPhone 15,33,660,650,469,1266,0,Snowy,0.9815753920367631,87,-0.5654888917401313,3
2025-03-13,iPhone 15 Pro,21,536,497,170,1253,0,Rainy,1.0462123264697882,90,-0.915366337820783,5
2025-03-13,Samsung Galaxy S22,12,391,482,83,1489,0,Rainy,1.4866765422649235,21,0.02014149853937819,2
2025-03-13,Samsung Galaxy S23,42,616,638,369,793,0,Sunny,1.1088696648453957,27,0.863047581506956,6
2025-03-13,Samsung Galaxy S24,21,1355,1389,284,1429,0,Snowy,0.8238999151737174,40,-0.7057003488855342,2
2025-03-13,Google Pixel 6,25,1163,1210,363,1115,0,Sunny,1.3834876091801311,19,-0.1318347150056367,5
2025-03-13,Google Pixel 7,35,1105,1148,267,1198,0,Rainy,1.4273669428471734,24,0.614480765129306,1
2025-03-13,Google Pixel 8,22,958,981,74,1075,0,Sunny,1.038550266834163,78,0.1542203265753359,5
2025-03-13,OnePlus 10,31,689,704,496,776,0,Cloudy,1.4192860544849872,70,0.9458256080928751,8
2025-03-13,OnePlus 11,7,460,530,326,982,0,Rainy,0.5686785416124985,82,0.9521438739341967,3
2025-03-13,OnePlus 12,46,1294,1349,336,175,0,Snowy,0.6431641085881571,49,0.544274451847097,8
2025-03-13,Xiaomi 12,37,892,921,342,943,0,Cloudy,1.406983869681512,87,0.5894144163429538,4
2025-03-13,Xiaomi 13,35,773,774,392,1497,0,Snowy,1.049772533681114,94,0.03126237682725441,6
2025-03-13,Xiaomi 14,36,1480,1441,150,961,0,Rainy,0.5728155549478324,15,0.30910472124660493,3
2025-03-13,Oppo Find X5,39,364,383,171,718,0,Snowy,1.1357502924630514,69,-0.8237822766870837,1
2025-03-13,Oppo Find X6,29,921,957,288,739,0,Cloudy,1.117175791951199,65,0.424971515445038,9
2025-03-13,Vivo X90,44,1181,1224,102,336,0,Cloudy,1.0134846147318388,90,-0.4768512762779584,6
2025-03-13,Vivo X100,46,799,881,336,970,0,Rainy,0.8390802573487268,83,0.9278919705932018,7
2025-03-14,iPhone 14,42,455,479,314,1026,0,Snowy,1.279243528496833,12,0.8539353088413792,7
2025-03-14,iPhone 14 Pro,24,1109,1134,406,264,0,Snowy,1.442014810665392,10,-0.7778622094747065,6
2025-03-14,iPhone 15,20,1034,1004,262,202,0,Snowy,1.4004801648172678,80,0.07159350449394686,1
2025-03-14,iPhone 15 Pro,42,1307,1296,356,809,0,Snowy,0.721818765133247,28,0.22927385961279412,9
2025-03-14,Samsung Galaxy S22,6,1011,1070,375,354,0,Snowy,1.4715815496101299,96,0.6659433610866441,7
2025-03-14,Samsung Galaxy S23,47,1116,1197,481,727,0,Sunny,0.8010737138942777,93,0.6232584391123224,6
2025-03-14,Samsung Galaxy S24,17,712,699,141,1403,0,Cloudy,0.873640747794503,64,-0.02294719866512751,3
2025-03-14,Google Pixel 6,9,832,809,190,773,0,Cloudy,0.8938386756177916,6,0.15267346817565608,9
2025-03-14,Google Pixel 7,35,479,487,350,1090,0,Sunny,0.9424828453789998,67,-0.28354430323866886,9
2025-03-14,Google Pixel 8,17,794,853,388,837,0,Snowy,0.5604160830653521,91,0.09654025437609093,3
